Time Taken: 0.059833
Time Taken: 0.054245
Time Taken: 0.04225
Time Taken: 0.221114
Time Taken: 0.011165
Time Taken: 0.095461
Time Taken: 0.029007
Time Taken: 0.067472
Time Taken: 0.061436
Time Taken: 0.028891
